Data e Hora;Nome do Usuário;Nível;idOperação;Descrição do Log;idUsuario;idLog
23/05/2026 08:46;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9878239 VINCULADA A CARGA ID: 166460;893;119742355
23/05/2026 08:46;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9913363 VINCULADA A CARGA ID: 166460;893;119742361
23/05/2026 08:56;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9914872 VINCULADA A CARGA ID: 166460;893;119743602
23/05/2026 08:56;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9914319 VINCULADA A CARGA ID: 166460;893;119743611
23/05/2026 08:56;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9915075 VINCULADA A CARGA ID: 166460;893;119743640
23/05/2026 08:56;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9891673 VINCULADA A CARGA ID: 166460;893;119743642
23/05/2026 08:56;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9905633 VINCULADA A CARGA ID: 166460;893;119743666
23/05/2026 08:56;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9877554 VINCULADA A CARGA ID: 166460;893;119743674
23/05/2026 08:56;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9879341 VINCULADA A CARGA ID: 166460;893;119743681
23/05/2026 08:56;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9894963 VINCULADA A CARGA ID: 166460;893;119743700
23/05/2026 08:56;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9886704 VINCULADA A CARGA ID: 166460;893;119743706
23/05/2026 08:56;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9905111 VINCULADA A CARGA ID: 166460;893;119743712
23/05/2026 08:56;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9915241 VINCULADA A CARGA ID: 166460;893;119743730
23/05/2026 08:56;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9890630 VINCULADA A CARGA ID: 166460;893;119743784
23/05/2026 08:57;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9913188 VINCULADA A CARGA ID: 166460;893;119743866
23/05/2026 08:57;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9899935 VINCULADA A CARGA ID: 166460;893;119743889
23/05/2026 08:57;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9880131 VINCULADA A CARGA ID: 166460;893;119743906
23/05/2026 09:11;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9892393 VINCULADA A CARGA ID: 166460;893;119746905
23/05/2026 08:53;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9914140 VINCULADA A CARGA ID: 166460;893;119743075
23/05/2026 08:53;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9912927 VINCULADA A CARGA ID: 166460;893;119743081
23/05/2026 09:02;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9882111 VINCULADA A CARGA ID: 166460;893;119745063
23/05/2026 09:05;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9888319 VINCULADA A CARGA ID: 166460;893;119745707
23/05/2026 09:05;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9912926 VINCULADA A CARGA ID: 166460;893;119745732
23/05/2026 09:05;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9890490 VINCULADA A CARGA ID: 166460;893;119745734
23/05/2026 09:05;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9889127 VINCULADA A CARGA ID: 166460;893;119745736
23/05/2026 09:05;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9913898 VINCULADA A CARGA ID: 166460;893;119745738
23/05/2026 09:05;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9876284 VINCULADA A CARGA ID: 166460;893;119745748
23/05/2026 08:43;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9915148 VINCULADA A CARGA ID: 166460;893;119741911
23/05/2026 08:43;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9912866 VINCULADA A CARGA ID: 166460;893;119741917
23/05/2026 08:43;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9914276 VINCULADA A CARGA ID: 166460;893;119741925
23/05/2026 08:52;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9898413 VINCULADA A CARGA ID: 166460;893;119742850
23/05/2026 08:52;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9889628 VINCULADA A CARGA ID: 166460;893;119742873
23/05/2026 08:52;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9914895 VINCULADA A CARGA ID: 166460;893;119742882
23/05/2026 08:52;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9898370 VINCULADA A CARGA ID: 166460;893;119742886
23/05/2026 08:52;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9877689 VINCULADA A CARGA ID: 166460;893;119742978
23/05/2026 08:52;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9892901 VINCULADA A CARGA ID: 166460;893;119742996
23/05/2026 08:53;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9914800 VINCULADA A CARGA ID: 166460;893;119743026
23/05/2026 08:39;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9901161 VINCULADA A CARGA ID: 166460;893;119741379
23/05/2026 08:39;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9915063 VINCULADA A CARGA ID: 166460;893;119741399
23/05/2026 08:39;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9902836 VINCULADA A CARGA ID: 166460;893;119741413
23/05/2026 08:39;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9913787 VINCULADA A CARGA ID: 166460;893;119741427
23/05/2026 08:40;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9915223 VINCULADA A CARGA ID: 166460;893;119741465
23/05/2026 08:39;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9914228 VINCULADA A CARGA ID: 166460;893;119741433
23/05/2026 08:40;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9915084 VINCULADA A CARGA ID: 166460;893;119741485
23/05/2026 09:04;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9901165 VINCULADA A CARGA ID: 166460;893;119745491
23/05/2026 08:58;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9869826 VINCULADA A CARGA ID: 166460;893;119744051
23/05/2026 08:58;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9886245 VINCULADA A CARGA ID: 166460;893;119744053
23/05/2026 08:58;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9891929 VINCULADA A CARGA ID: 166460;893;119744064
23/05/2026 08:58;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9871708 VINCULADA A CARGA ID: 166460;893;119744073
23/05/2026 08:58;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9881843 VINCULADA A CARGA ID: 166460;893;119744077
23/05/2026 08:58;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9887107 VINCULADA A CARGA ID: 166460;893;119744080
23/05/2026 08:58;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9886309 VINCULADA A CARGA ID: 166460;893;119744085
23/05/2026 08:59;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9914109 VINCULADA A CARGA ID: 166460;893;119744089
23/05/2026 08:59;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9890043 VINCULADA A CARGA ID: 166460;893;119744216
23/05/2026 09:00;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9883619 VINCULADA A CARGA ID: 166460;893;119744247
23/05/2026 09:01;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9880356 VINCULADA A CARGA ID: 166460;893;119744479
23/05/2026 09:01;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9902820 VINCULADA A CARGA ID: 166460;893;119744520
23/05/2026 09:01;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9894078 VINCULADA A CARGA ID: 166460;893;119744554
23/05/2026 09:01;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9899551 VINCULADA A CARGA ID: 166460;893;119744573
23/05/2026 09:01;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9902266 VINCULADA A CARGA ID: 166460;893;119744575
23/05/2026 09:01;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9882097 VINCULADA A CARGA ID: 166460;893;119744611
23/05/2026 09:01;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9913428 VINCULADA A CARGA ID: 166460;893;119744619
23/05/2026 09:01;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9898387 VINCULADA A CARGA ID: 166460;893;119744624
23/05/2026 08:50;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9912726 VINCULADA A CARGA ID: 166460;893;119742714
23/05/2026 08:57;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9898383 VINCULADA A CARGA ID: 166460;893;119743812
23/05/2026 08:57;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9915283 VINCULADA A CARGA ID: 166460;893;119743844
23/05/2026 08:57;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9913524 VINCULADA A CARGA ID: 166460;893;119743912
23/05/2026 08:57;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9901725 VINCULADA A CARGA ID: 166460;893;119743923
